# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5 - Feb. 24, 2020
# Instrument: /zhome/89/0/38697/once/McStas-2.5_CPU_MPICC/BTsimple/BTsimple.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1582672684
# Directory: 1
# Nodes: 10
# Param: lambda=10
# Param: dlambda=9.9
# Param: maxhd=3
# Param: maxvd=3
# Param: gw=0.1
# Param: gh=0.1
# Param: gL=50
# Param: gm=6
# Param: delta1=0
# Param: delta2=0
# Date: Tue Feb 25 21:14:24 2020 (1582661664)
# type: array_2d(20, 20)
# Source: BTsimple (/zhome/89/0/38697/once/McStas-2.5_CPU_MPICC/BTsimple/BTsimple.instr)
# component: Div_out
# position: 0 0 54
# title: Divergence monitor
# Ncount: 10000000
# filename: Div_out.dat
# statistics: X0=-5.3077e-06; dX=0.82989; Y0=0.00219972; dY=0.830351;
# signal: Min=0; Max=3.6691e+11; Mean=1.65699e+10;
# values: 6.62795e+12 5.76016e+09 6.07218e+06
# xvar: X
# yvar: Y
# xlabel: X divergence [deg]
# ylabel: Y divergence [deg]
# zvar: I
# zlabel: Signal per bin
# xylimits: -5 5 -5 5
# variables: I I_err N
# Data [Div_out/Div_out.dat] I:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 117707.1939 11798772.31 92910976.99 366380879.4 688998511.3 991797886.8 1027801433 677987786.1 377286598.6 109013449.6 13400745.91 0 0 0 0 0 
0 0 0 0 13305770.79 190538772.4 1043650124 3268826853 6003040093 8851809644 8880779218 5718326414 3210499009 1104619016 192029956.2 17551360.28 0 0 0 0 
0 0 0 0 106929441.6 1081929720 5738573277 1.575499915e+10 2.860200854e+10 4.273608763e+10 4.213714752e+10 2.88122425e+10 1.591174111e+10 5684477671 1088742468 119812090.5 0 0 0 0 
0 0 0 0 356919817.8 2879773279 1.511015259e+10 4.352423012e+10 8.063734003e+10 1.20883228e+11 1.194118744e+11 7.992593407e+10 4.339192953e+10 1.519174157e+10 3089322058 347694562.2 0 0 0 0 
0 0 0 0 622361311.7 5504316108 2.681581031e+10 8.034238036e+10 1.522803407e+11 2.349757865e+11 2.343316551e+11 1.52889417e+11 7.990291303e+10 2.757786099e+10 5356651179 632508728.3 0 0 0 0 
0 0 0 0 1084892925 8551867643 4.186487377e+10 1.222788431e+11 2.357432843e+11 3.669099903e+11 3.627024094e+11 2.369255982e+11 1.213150668e+11 4.202679833e+10 8554948702 1058660237 0 0 0 0 
